"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","sent.id"
"1399","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","Love it, love it, love it.",6,329
"1400","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","No longer can we rely on those same people in politics and in the media, who will say anything to keep a rigged system in place.",26,330
"1401","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","Instead, we must choose to Believe In America.",8,331
"1402","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","History is watching us now.",5,332
"1403","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","It's waiting to see if we will rise to the occasion, and if we will show the whole world that America is still free and independent and strong.",28,333
"1404","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","I'm asking for your support tonight so that I can be your champion in the White House.",17,334
"1405","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","My opponent asks her supporters to recite a three-word loyalty pledge.",11,335
"1406","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","It reads: I'm With Her.",5,336
"1407","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","I choose to recite a different pledge.",7,337
"1408","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","My pledge reads: I'M WITH YOU – THE AMERICAN PEOPLE.",9,338
"1409","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","I am your voice.",4,339
"1410","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","So to every parent who dreams for their child, and every child who dreams for their future, I say these words to you tonight: I'm With You, and I will fight for you, and I will win for you.",39,340
"1411","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","To all Americans tonight, in all our cities and towns, I make this promise:We Will Make America Strong Again.",19,341
"1412","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","We Will Make America Proud Again.",6,342
"1413","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","We Will Make America Safe Again.",6,343
"1414","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","And We Will Make America Great Again.",7,344
"1415","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","God bless you, and good night!",6,345
"1416","Donald J. Trump","DonaldJTrump",1,"Republican",NA,"5092","Yes","nomin","Donald J. Trump","http://www.presidency.ucsb.edu/ws/index.php?pid=117935","I love you!",3,346
"1417","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","The President.",2,1
"1418","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Thank you all.",3,2
"1419","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Mr.",1,3
"1420","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Chairman, delegates, fellow citizens: I am honored by your support, and I accept your nomination for President of the United States.",21,4
"1421","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","When I said those words 4 years ago, none of us could have envisioned what these years would bring.",18,5
"1422","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","In the heart of this great city, we saw tragedy arrive on a quiet morning.",15,6
"1423","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","We saw the bravery of rescuers grow with danger.",9,7
"1424","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","We learned of passengers on a doomed plane who died with a courage that frightened their killers.",17,8
"1425","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","We have seen a shaken economy rise to its feet.",10,9
"1426","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","And we have seen Americans in uniform storming mountain strongholds and charging through sandstorms and liberating millions with acts of valor that would make the men of Normandy proud.",29,10
"1427","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Since 2001, Americans have been given hills to climb and found the strength to climb them.",15,11
"1428","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Now, because we have made the hard journey, we can see the valley below.",14,12
"1429","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Now, because we have faced challenges with resolve, we have historic goals within our reach and greatness in our future.",20,13
"1430","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","We will build a safer world and a more hopeful America, and nothing will hold us back.",17,14
"1431","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","In the work we have done and the work we will do, I am fortunate to have a superb Vice President.",21,15
"1432","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I have counted on Dick Cheney's calm and steady judgment in difficult days, and I am honored to have him at my side.",23,16
"1433","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I am grateful to share my walk in life with Laura Bush.",12,17
"1434","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Americans have come to see the goodness and kindness and strength I first saw 26 years ago, and we love our First Lady.",22,18
"1435","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I'm a fortunate father of two spirited, intelligent, and lovely young women.",12,19
"1436","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I'm blessed with a sister and brothers who are my closest friends.",12,20
"1437","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","And I will always be the proud and grateful son of George and Barbara Bush.",15,21
"1438","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","My father served 8 years at the side of another great American, Ronald Reagan.",13,22
"1439","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","His spirit of optimism and good will and decency are in this hall and are in our hearts and will always define our party.",24,23
"1440","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Two months from today, voters will make a choice based on the records we have built, the convictions we hold, and the vision that guides us forward.",27,24
"1441","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","A Presidential election is a contest for the future.",9,25
"1442","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Tonight I will tell you where I stand, what I believe, and where I will lead this country in the next 4 years.",22,26
"1443","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I believe every child can learn and every school must teach, so we passed the most important Federal education reform in history.",22,27
"1444","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Because we acted, children are making sustained progress in reading and math;",12,28
"1445","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","America's schools are getting better;",5,29
"1446","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","and nothing will hold us back.",6,30
"1447","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I believe we have a moral responsibility to honor America's seniors, so I brought Republicans and Democrats together to strengthen Medicare.",21,31
"1448","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Now seniors are getting immediate help buying medicine;",8,32
"1449","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","soon every senior will be able to get prescription drug coverage;",11,33
"1450","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","and nothing will hold us back.",6,34
"1451","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I believe in the energy and innovative spirit of America's workers, entrepreneurs, farmers, and ranchers, so we unleashed that energy with the largest tax relief in a generation.",28,35
"1452","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Because we acted, our economy is growing again and creating jobs, and nothing will hold us back.",17,36
"1453","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I believe the most solemn duty of the American President is to protect the American people.",16,37
"1454","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","If America shows uncertainty or weakness in this decade, the world will drift toward tragedy.",15,38
"1455","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","This will not happen on my watch.",7,39
"1456","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I'm running for President with a clear and positive plan to build a safer world and a more hopeful America.",20,40
"1457","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I'm running with a compassionate conservative philosophy, that government should help people improve their lives, not try to run their lives.",21,41
"1458","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","I believe this Nation wants steady, consistent, principled leadership, and that is why, with your help, we will win this election.",21,42
"1459","George W. Bush","GeorgeWBush",2,"Republican",NA,"5011","Yes","nomin","George W. Bush","http://www.presidency.ucsb.edu/ws/index.php?pid=72727","Audience members.",2,43
